date,title,url,publisher,tickers,keywords_matched,catalyst_type,keyword_score,ticker_score,publisher_score,recency_score,composite_score
2025-12-17,Mosaic Stock Edges Down After Hours — Here's Why,https://www.benzinga.com/markets/equities/25/12/49441079/mosaic-stock-edges-down-after-hours-heres-why,Mohd Haider,,,General,0,0,0,0,0
2025-12-17,What the Options Market Tells Us About Intel,https://www.benzinga.com/insights/options/25/12/49453372/what-the-options-market-tells-us-about-intel,Benzinga Insights,,,General,0,0,0,0,0
2025-12-17,This Salesforce Analyst Begins Coverage On A Bullish Note; Here Are Top 5 Initiations For Wednesday,https://www.benzinga.com/analyst-stock-ratings/initiation/25/12/49447268/this-salesforce-analyst-begins-coverage-on-a-bullish-note-here-are-top-5-initiations-for-wednesday,Avi Kapoor,,,General,0,0,0,0,0
2025-12-17,Smart Money Is Betting Big In CRM Options,https://www.benzinga.com/insights/options/25/12/49460125/smart-money-is-betting-big-in-crm-options,Benzinga Insights,,,General,0,0,0,0,0
2025-12-17,"Best Stock-ing Stuffers For Kids: Roblox, Disney And More Stocks For Jr. Investors",https://www.benzinga.com/markets/large-cap/25/12/49466485/best-stock-ing-stuffers-for-kids-roblox-disney-and-more-stocks-for-jr-investors,Erica Kollmann,,,General,0,0,0,0,0
2025-12-18,Nike Earnings Are Imminent; These Most Accurate Analysts Revise Forecasts Ahead Of Earnings Call,https://www.benzinga.com/analyst-stock-ratings/price-target/25/12/49481440/nike-earnings-are-imminent-these-most-accurate-analysts-revise-forecasts-ahead-of-earnings-call-2,Avi Kapoor,,"forecast, earnings, rate",Mixed,3,0,0,0,9
2025-12-18,Lululemon Cheaper Than Nike? Elliott Deal Highlights Disconnect,https://www.benzinga.com/markets/equities/25/12/49489185/lululemon-cheaper-nike-elliott-deal-disconnect,Surbhi Jain,,deal,Corporate Event,1,0,0,0,3
2025-12-18,Cognizant Expands Microsoft Deal To Scale Enterprise AI,https://www.benzinga.com/markets/tech/25/12/49489911/cognizant-expands-microsoft-deal-to-scale-enterprise-ai,Nabaparna Bhattacharya,,deal,Corporate Event,1,0,0,0,3
2025-12-18,Wall Street's Most Accurate Analysts Give Their Take On 3 Materials Stocks Delivering High-Dividend Yields,https://www.benzinga.com/trading-ideas/dividends/25/12/49476555/wall-streets-most-accurate-analysts-give-their-take-on-3-materials-stocks-delivering-high-dividend-yields-9,Avi Kapoor,,rate,Macro,1,0,0,0,3
2025-12-18,Medline (MDLN) Stock Falls In After-Hours Trading Following 41% IPO Surge,https://www.benzinga.com/markets/equities/25/12/49469348/medline-mdln-stock-falls-in-after-hours-trading-following-41-ipo-surge,Mohd Haider,,ipo,Corporate Event,1,0,0,0,3
2025-12-18,"Rivian, Nike, Trump Media, FedEx And BlackBerry: Why These 5 Stocks Are On Investors' Radars Today",https://www.benzinga.com/markets/equities/25/12/49497568/rivian-nike-trump-media-fedex-and-blackberry-why-these-5-stocks-are-on-investors-radars-today,Shivdeep Dhaliwal,,fed,Macro,1,0,0,0,3
2025-12-18,Joby Aviation To Double US Manufacturing Capacity By 2027 Amid Air Taxi Push,https://www.benzinga.com/news/travel/25/12/49471506/joby-aviation-to-double-us-manufacturing-capacity-by-2027-amid-air-taxi-push,Namrata Sen,,,General,0,0,0,0,0
2025-12-18,"Nasdaq Down Over 400 Points As AI Stocks Tumble: Investor Sentiment Declines, Greed Index Moves To 'Fear' Zone",https://www.benzinga.com/news/25/12/49470276/nasdaq-down-over-400-points-as-ai-stocks-tumble-investor-sentiment-declines-greed-index-moves-to-fear-zone,Avi Kapoor,,,General,0,0,0,0,0
2025-12-18,"Accenture, Micron Technology And 3 Stocks To Watch Heading Into Thursday",https://www.benzinga.com/markets/equities/25/12/49469945/accenture-micron-technology-and-3-stocks-to-watch-heading-into-thursday,Avi Kapoor,,,General,0,0,0,0,0
2025-12-18,"Apple, Google Announce Major Changes In Japan As New App Competition Law Takes Effect",https://www.benzinga.com/markets/tech/25/12/49474159/apple-google-announce-major-changes-in-japan-as-new-app-competition-law-takes-effect,Namrata Sen,,,General,0,0,0,0,0
2025-12-18,Behind the Scenes of JPMorgan Chase's Latest Options Trends,https://www.benzinga.com/insights/options/25/12/49483676/behind-the-scenes-of-jpmorgan-chases-latest-options-trends,Benzinga Insights,,,General,0,0,0,0,0
2025-12-18,Looking At Goldman Sachs Group's Recent Unusual Options Activity,https://www.benzinga.com/insights/options/25/12/49488002/looking-at-goldman-sachs-groups-recent-unusual-options-activity,Benzinga Insights,,,General,0,0,0,0,0
2025-12-18,Boeing's Options: A Look at What the Big Money is Thinking,https://www.benzinga.com/insights/options/25/12/49491476/boeings-options-a-look-at-what-the-big-money-is-thinking,Benzinga Insights,,,General,0,0,0,0,0
2025-12-19,"Nike Plunges 11% As Tariffs, China Woes Cloud Outlook: Q3 Margins To Contract Amid Warning Of 'Longer Road' To Recovery",https://www.benzinga.com/markets/earnings/25/12/49498722/nike-plunges-11-as-tariffs-china-woes-cloud-outlook-q3-margins-to-contract-amid-warning-of-longer-road-to-recovery,Rishabh Mishra,,"tariff, outlook, war",Mixed,3,0,0,0,9
2025-12-19,These Analysts Slash Their Forecasts On Nike After Q2 Results,https://www.benzinga.com/analyst-stock-ratings/price-target/25/12/49505164/these-analysts-slash-their-forecasts-on-nike-after-q2-results,Avi Kapoor,,"forecast, results",Earnings,2,0,0,0,6
2025-12-19,Tesla To $444? Here Are 10 Top Analyst Forecasts For Friday,https://www.benzinga.com/analyst-stock-ratings/price-target/25/12/49504895/tesla-to-444-here-are-10-top-analyst-forecasts-for-friday,Avi Kapoor,,forecast,Earnings,1,0,0,0,3
2025-12-19,"Nike, FedEx And 3 Stocks To Watch Heading Into Friday",https://www.benzinga.com/news/25/12/49499580/nike-fedex-and-3-stocks-to-watch-heading-into-friday,Avi Kapoor,,fed,Macro,1,0,0,0,3
2025-12-19,"'Drug Companies Line Up To Make Deals With Trump After Initial Hesitation; At Least Seven Drug Companies Are Set To Announce Price Cuts With Trump At White House On Friday, Including GlaxoSmithKline, Merck And Sanofi' - Washington Post",https://www.benzinga.com/general/biotech/25/12/49514526/drug-companies-line-up-to-make-deals-with-trump-after-initial-hesitation-at-least-seven-drug-comp,Benzinga Newsdesk,,deal,Corporate Event,1,0,0,0,3
2025-12-19,"Stock Market Today: Dow Futures Slip, S&P 500, Nasdaq Gain Following Cooler-Than Expected Inflation Print—Oracle, Coty, Nike In Focus (UPDATED)",https://www.benzinga.com/markets/equities/25/12/49501038/stock-market-today-sp-500-nasdaq-future-gain-following-cooler-than-expected-inflation-print-oracle-coty-nike-in-focus,Rishabh Mishra,,inflation,Macro,1,0,0,0,3
2025-12-19,"BlackBerry, FedEx, Nike And Other Big Stocks Moving Lower In Friday's Pre-Market Session",https://www.benzinga.com/trading-ideas/movers/25/12/49504267/blackberry-fedex-nike-and-other-big-stocks-moving-lower-in-fridays-pre-market-session,Avi Kapoor,,fed,Macro,1,0,0,0,3
2025-12-19,Nasdaq Surges Over 1%; Lamb Weston Shares Decline Following Q2 Results,https://www.benzinga.com/markets/market-summary/25/12/49513626/nasdaq-surges-over-1-lamb-weston-shares-decline-following-q2-results,Avi Kapoor,,results,Earnings,1,0,0,0,3
2025-12-19,"Stocks Rebound On Cooling Inflation, Micron Rescues AI Stocks: This Week On Wall Street",https://www.benzinga.com/markets/equities/25/12/49521220/week-in-review-unemployment-inflation-micron-nike-fedex-carnival,Piero Cingari,,inflation,Macro,1,0,0,0,3
2025-12-19,Why Oracle Shares Are Trading Higher By Over 5%; Here Are 20 Stocks Moving Premarket,https://www.benzinga.com/trading-ideas/movers/25/12/49500617/why-oracle-shares-are-trading-higher-by-over-5-here-are-20-stocks-moving-premarket,Avi Kapoor,,,General,0,0,0,0,0
2025-12-19,"President Trump Says Johnson And Johnson And Four Other Companies Will Be Coming In Next Week, They've Agreed To Lowest Price In World",https://www.benzinga.com/economics/macro-economic-events/25/12/49518841/president-trump-says-johnson-and-johnson-and-four-other-companies-will-be-coming-,Benzinga Newsdesk,,,General,0,0,0,0,0
2025-12-19,President Trump Says We Could Get Insurance Companies To Cut Prices To Stay In System; I Will Call Meeting Of Insurance Companies To Get Their Price Down; Meeting In Coming Weeks,https://www.benzinga.com/economics/macro-economic-events/25/12/49518974/president-trump-says-we-could-get-insurance-companies-to-cut-prices-to-stay-in-sy,Benzinga Newsdesk,,,General,0,0,0,0,0
2025-12-20,"Trump Secures Drug Price Cuts From 9 Major Pharma Firms Including Bristol Myers, Gilead, Merck In Medicaid Deal",https://www.benzinga.com/news/health-care/25/12/49525415/trump-secures-drug-price-cuts-from-9-major-pharma-firms-including-bristol-myers-gilead-merck-in-medicaid-deal,Mohd Haider,,"deal, sec",Corporate Event,2,0,0,0,6
2025-12-20,Gene Munster Argues OpenAI Is 'Undervalued' Even At $830 Billion As Losses Mount And Big Tech Doubles Down: 'Mind-Numbing Reality Of AI's Potential',https://www.benzinga.com/markets/tech/25/12/49525508/gene-munster-argues-openai-is-undervalued-even-at-830-billion-as-losses-mount-and-big-tech-doubles-down-mind-numbing-reality-of-ais-potential,Ananya Gairola,,loss,Earnings,1,0,0,0,3
2025-12-20,China's Power Capacity Surpasses US— Elon Musk Calls It 'Major Competitive Disadvantage',https://www.benzinga.com/markets/commodities/25/12/49525217/chinas-power-capacity-surpasses-us-elon-musk-calls-it-major-competitive-disadvantage,Mohd Haider,,,General,0,0,0,0,0
2025-12-20,"PYPL, DJT, MU And More: 5 Stocks Investors Couldn't Stop Buzzing About This Week",https://www.benzinga.com/markets/equities/25/12/49525773/pypl-djt-mu-and-more-5-stocks-investors-couldnt-stop-buzzing-about-this-week,Rishabh Mishra,,,General,0,0,0,0,0
2025-12-21,"Mike Repole Says 'I Spend More Time Talking People Out Of Being An Entrepreneur,' Warns Of Daily Bankruptcy Risks In First 5 'Survival Years'",https://www.benzinga.com/markets/tech/25/12/49526775/mike-repole-says-i-spend-more-time-talking-people-out-of-being-an-entrepreneur-warns-of-daily-bankruptcy-risks-in-first-5-survival-years,Snigdha Gairola,,"bankruptcy, war",Mixed,2,0,0,0,6
2025-12-21,"Nike, Insmed, And Arm Are Among Top 10 Large Cap Losers Last Week (Dec. 15-Dec. 19): Are the Others in Your Portfolio?",https://www.benzinga.com/markets/equities/25/12/49527313/nike-insmed-and-arm-are-among-top-10-large-cap-losers-last-week-dec-15-dec-19-are-the-others-in-your-portfolio,Nabaparna Bhattacharya,,,General,0,0,0,0,0
2025-12-21,"Apple Targets 2026 Launch For AI Smart Glasses, Camera-Equipped AirPods, With Foxconn, TSMC Set To Play Key Roles: Report",https://www.benzinga.com/markets/tech/25/12/49528697/apple-targets-2026-launch-for-ai-smart-glasses-camera-equipped-airpods-with-foxconn-tsmc-set-to-play-key-roles-report,Ananya Gairola,,,General,0,0,0,0,0
2025-12-22,"Johnson & Johnson Announces European Commission Approves TREMFYA For The Treatment Of Children With Plaque Psoriasis, Marking The First Paediatric Indication For An IL-23 Inhibitor",https://www.benzinga.com/general/biotech/25/12/49539066/johnson-johnson-announces-european-commission-approves-tremfya-for-the-treatment-of-children-with,Benzinga Newsdesk,,miss,Earnings,1,0,0,0,3
2025-12-22,"Honeywell, Intuitive Machines And Other Big Stocks Moving Lower In Monday's Pre-Market Session",https://www.benzinga.com/trading-ideas/movers/25/12/49534220/honeywell-intuitive-machines-and-other-big-stocks-moving-lower-in-mondays-pre-market-session,Avi Kapoor,,,General,0,0,0,0,0
2025-12-22,"Bitcoin To See A 'Boring' 2026 Before Explosion To $250,000 In 2027: Galaxy Research",https://www.benzinga.com/crypto/cryptocurrency/25/12/49534517/bitcoin-to-see-a-boring-2026-before-explosion-to-250000-in-2027-galaxy-research,Parshwa Turakhiya,,,General,0,0,0,0,0
2025-12-22,JPMorgan Weighs Crypto Trading Desk For Institutions: Report,https://www.benzinga.com/crypto/cryptocurrency/25/12/49539037/jpmorgan-weighs-crypto-trading-desk-for-institutions-report,Ivan Crnogatić,,,General,0,0,0,0,0
2025-12-22,"Bitmine Adds 98,852 ETH, But BMNR Stock Is Just $2 Away From Disaster",https://www.benzinga.com/crypto/cryptocurrency/25/12/49544009/bitmine-adds-98852-eth-but-bmnr-stock-is-just-2-away-from-disaster,Parshwa Turakhiya,,,General,0,0,0,0,0
2025-12-23,Wall Street's Most Accurate Analysts Spotlight On 3 Tech And Telecom Stocks Delivering High-Dividend Yields,https://www.benzinga.com/trading-ideas/dividends/25/12/49557528/wall-streets-most-accurate-analysts-spotlight-on-3-tech-and-telecom-stocks-delivering-high-dividend-yields-7,Avi Kapoor,,rate,Macro,1,0,0,0,3
2025-12-23,Dan Ives Calls Microsoft 'Rodney Dangerfield' Of AI — Investors Are Giving It 'No Respect',https://www.benzinga.com/markets/tech/25/12/49555002/dan-ives-calls-microsoft-rodney-dangerfield-of-ai-investors-are-giving-it-no-respect,Rishabh Mishra,,,General,0,0,0,0,0
2025-12-23,Comparing Intel With Industry Competitors In Semiconductors &amp; Semiconductor Equipment Industry,https://www.benzinga.com/insights/news/25/12/49562296/comparing-intel-with-industry-competitors-in-semiconductors-amp-semiconductor-equipment-industry,Benzinga Insights,,,General,0,0,0,0,0
2025-12-23,Check Out What Whales Are Doing With MRK,https://www.benzinga.com/insights/options/25/12/49570455/check-out-what-whales-are-doing-with-mrk,Benzinga Insights,,,General,0,0,0,0,0
2025-12-23,IBM Unusual Options Activity For December 23,https://www.benzinga.com/insights/options/25/12/49570460/ibm-unusual-options-activity-for-december-23,Benzinga Insights,,,General,0,0,0,0,0
2025-12-23,JPMorgan Chase's Options: A Look at What the Big Money is Thinking,https://www.benzinga.com/insights/options/25/12/49571865/jpmorgan-chases-options-a-look-at-what-the-big-money-is-thinking,Benzinga Insights,,,General,0,0,0,0,0
2025-12-23,A Selective Santa Rally? ETFs May Reveal Where Conviction Still Exists in 2025,https://www.benzinga.com/etfs/sector-etfs/25/12/49575036/selective-santa-rally-etfs-may-reveal-where-conviction-still-exists,Chandrima Sanyal,,,General,0,0,0,0,0
2025-12-24,"Federal Judge Dismisses Chamber Of Commerce's Lawsuit Over Trump's $100,000 H-1B Visa Fee",https://www.benzinga.com/news/legal/25/12/49579164/federal-judge-dismisses-chamber-of-commerces-lawsuit-over-trumps-100000-h-1b-visa-fee,Namrata Sen,,"fed, lawsuit, miss",Mixed,3,0,0,0,9
2025-12-24,"While Wall Street Worries About Rates And Jobs, Ares Sees Something Very Different Happening Inside $1+ Trillion Private Credit Market",https://www.benzinga.com/news/financing/25/12/49581616/while-wall-street-worries-about-rates-and-jobs-ares-sees-something-very-different-happening-inside-1-trillion-private-credit-market,Eva Mathew,,"rate, jobs",Macro,2,0,0,0,6
2025-12-24,"Holiday Spending Rises Despite Inflation, This Data Shows",https://www.benzinga.com/news/retail-sales/25/12/49586258/holiday-spending-rises-despite-inflation-this-data-shows,Anusuya Lahiri,,inflation,Macro,1,0,0,0,3
2025-12-24,Deutsche Bank Flags Massive AI Spending 'With No Guaranteed Return' As Key Reason Behind Strong GDP Data,https://www.benzinga.com/analyst-stock-ratings/analyst-color/25/12/49579615/deutsche-bank-flags-massive-ai-spending-with-no-guaranteed-return-as-key-reason-behind-strong-gdp-data,Namrata Sen,,gdp,Macro,1,0,0,0,3
2025-12-24,"Jim Cramer Slams 'Big Freakout' Selling In Nvidia, AI, Crypto Stocks After Strong GDP Print: 'It Is Just Stupid'",https://www.benzinga.com/markets/equities/25/12/49579915/jim-cramer-slams-big-freakout-selling-in-nvidia-ai-crypto-stocks-after-strong-gdp-print-it-is-just-stupid,Aniket Verma,,gdp,Macro,1,0,0,0,3
2025-12-24,C.H. Robinson Worldwide To Rally More Than 10%? Here Are 10 Top Analyst Forecasts For Wednesday,https://www.benzinga.com/analyst-stock-ratings/price-target/25/12/49586205/c-h-robinson-worldwide-to-rally-more-than-10-here-are-10-top-analyst-forecasts-for-wednesday,Avi Kapoor,,forecast,Earnings,1,0,0,0,3
2025-12-24,Oracle Veteran Appointment Sends CID HoldCo Shares Up Nearly 24% After Hours,https://www.benzinga.com/markets/equities/25/12/49579374/oracle-veteran-appointment-sends-cid-holdco-shares-up-nearly-24-after-hours,Mohd Haider,,,General,0,0,0,0,0
2025-12-24,Unpacking the Latest Options Trading Trends in Goldman Sachs Group,https://www.benzinga.com/insights/options/25/12/49583005/unpacking-the-latest-options-trading-trends-in-goldman-sachs-group,Benzinga Insights,,,General,0,0,0,0,0
2025-12-24,Move Over Mag 7: Ed Yardeni Says AI Will Now Benefit The 'Impressive 493' Among S&P 500,https://www.benzinga.com/markets/equities/25/12/49580203/move-over-mag-7-ed-yardeni-says-ai-will-now-benefit-the-impressive-493-among-sp-500,Rishabh Mishra,,,General,0,0,0,0,0
2025-12-24,"Pentagon Expands Lockheed Martin Contract To $25 Billion, Taps Boeing For Another $2 Billion Engine Replacement Program",https://www.benzinga.com/news/politics/25/12/49579393/pentagon-expands-lockheed-martin-contract-o-25-billion-taps-boeing-for-another-2-billion-engine-replacement-program,Namrata Sen,,,General,0,0,0,0,0
2025-12-24,From Tesla To Nike: Why Tim Cook's Buy Is Drawing Market Parallels,https://www.benzinga.com/trading-ideas/movers/25/12/49584404/tesla-nike-tim-cook-buy-drawing-market-parallels,Surbhi Jain,,,General,0,0,0,0,0
2025-12-24,Check Out What Whales Are Doing With Boeing,https://www.benzinga.com/insights/options/25/12/49583020/check-out-what-whales-are-doing-with-boeing,Benzinga Insights,,,General,0,0,0,0,0
2025-12-24,This Is What Whales Are Betting On Walmart,https://www.benzinga.com/insights/options/25/12/49584547/this-is-what-whales-are-betting-on-walmart,Benzinga Insights,,,General,0,0,0,0,0
2025-12-24,"Dynavax Technologies, Omeros, Agios Pharmaceuticals, Nike And Other Big Stocks Moving Higher On Wednesday",https://www.benzinga.com/news/25/12/49584668/dynavax-technologies-omeros-agios-pharmaceuticals-nike-and-other-big-stocks-moving-higher-on-wednesday,Avi Kapoor,,,General,0,0,0,0,0
2025-12-24,Check Out What Whales Are Doing With AAPL,https://www.benzinga.com/insights/options/25/12/49585959/check-out-what-whales-are-doing-with-aapl,Benzinga Insights,,,General,0,0,0,0,0
2025-12-24,"S&P 500 Hits All-Time Highs On Christmas Eve, VIX Drops To One-Year Low: What's Moving Markets Wednesday?",https://www.benzinga.com/markets/equities/25/12/49585409/stock-market-news-today-wall-street-wednesday-sp500-all-time-highs-vix,Piero Cingari,,,General,0,0,0,0,0
2025-12-24,Johnson & Johnson's Options: A Look at What the Big Money is Thinking,https://www.benzinga.com/insights/options/25/12/49587195/johnson-johnsons-options-a-look-at-what-the-big-money-is-thinking,Benzinga Insights,,,General,0,0,0,0,0
2025-12-24,"Nike, Omeros Corporation, Micron Technology, Intel And Dynavax Technologies: Why These 5 Stocks Are On Investors' Radars Today",https://www.benzinga.com/markets/equities/25/12/49588564/nike-omeros-corporation-micron-technology-intel-and-dynavax-technologies-why-these-5-stocks-are-on-investors-radars-today,Shivdeep Dhaliwal,,,General,0,0,0,0,0
2025-12-25,Price Over Earnings Overview: Intel,https://www.benzinga.com/insights/news/25/12/49590022/price-over-earnings-overview-intel,Benzinga Insights,,earnings,Earnings,1,0,0,0,3
2025-12-25,"Soccer Coach Beats Nike To 'Total 90' Trademark, Sparks Legal Fight Ahead Of World Cup",https://www.benzinga.com/news/legal/25/12/49590587/soccer-coach-beats-nike-to-total-90-trademark-sparks-legal-fight-ahead-of-world-cup,Mohd Haider,,beat,Earnings,1,0,0,0,3
2025-12-25,Dynavax Technologies (DVAX) Shares Are Trending Overnight — Here's Why,https://www.benzinga.com/markets/equities/25/12/49588738/dynavax-technologies-dvax-shares-are-trending-overnight-heres-why,Mohd Haider,,,General,0,0,0,0,0
2025-12-25,"Are Markets Open On Christmas? Here's What's Open, What's Closed On December 25",https://www.benzinga.com/markets/equities/25/12/49589077/are-markets-open-on-christmas-heres-whats-open-whats-closed-on-december-25,Rounak Jain,,,General,0,0,0,0,0
2025-12-25,Christmas Stocking Stuffers? Don't Ignore These Bitcoin Mining Stocks That Gave Impressive Returns In 2025,https://www.benzinga.com/crypto/cryptocurrency/25/12/49590051/christmas-stocking-stuffers-dont-ignore-these-bitcoin-mining-stocks-that-gave-impressive-returns-in-2025,Aniket Verma,,,General,0,0,0,0,0
2025-12-26,NVIDIA Stock Crosses $190 On Robinhood Overnight Trading After Groq Deal,https://www.benzinga.com/markets/equities/25/12/49590815/nvidia-stock-crosses-190-on-robinhood-overnight-trading-after-groq-deal,Mohd Haider,,deal,Corporate Event,1,0,0,0,3
2025-12-26,Google's Gemini Eating ChatGPT's Lunch: Market Share Gain From 5% To 18% Is 'Clearest Signal' That Alphabet Is Winning AI War,https://www.benzinga.com/markets/equities/25/12/49591157/googles-gemini-eating-chatgpts-lunch-market-share-gain-from-5-to-18-is-clearest-signal-that-alphabet-is-winning-ai-war,Rishabh Mishra,,war,Macro,1,0,0,0,3
2025-12-26,Walt Disney Option Alert: Jan 30 $120 Calls Sweep (56) near the Ask: 2483 @ $0.8 vs 464 OI; Earnings 2/4 Before Open [est] Ref=$113.63,https://www.benzinga.com/markets/options/25/12/49596543/walt-disney-option-alert-jan-30-120-calls-sweep-56-near-the-ask-2483-0-8-vs-464-oi-earnings-24-be,Benzinga Newsdesk,,earnings,Earnings,1,0,0,0,3
2025-12-26,Google Rolling Out Gmail Address Change Feature: Here Is How It Works,https://www.benzinga.com/markets/tech/25/12/49590689/google-rolling-out-gmail-address-change-feature-here-is-how-it-works,Mohd Haider,,,General,0,0,0,0,0
2025-12-26,"S&P 500 Hits New Record High: Investor Sentiment Improves Further, Fear Index Remains In 'Greed' Zone",https://www.benzinga.com/markets/equities/25/12/49591142/sp-500-hits-new-record-high-investor-sentiment-improves-further-fear-index-remains-in-greed-zone,Avi Kapoor,,,General,0,0,0,0,0
2025-12-26,AI Boom Creates Over 50 New Billionaires Amid Record $202 Billion In Funding,https://www.benzinga.com/markets/tech/25/12/49591172/ai-boom-creates-over-50-new-billionaires-amid-record-202-billion-in-funding,Mohd Haider,,,General,0,0,0,0,0
2025-12-26,Check Out What Whales Are Doing With MSFT,https://www.benzinga.com/insights/options/25/12/49593816/check-out-what-whales-are-doing-with-msft,Benzinga Insights,,,General,0,0,0,0,0
2025-12-26,"Nike An Attractive Buy? Value Percentile Rises As Tim Cook Buys 50,000 Shares",https://www.benzinga.com/markets/equities/25/12/49591922/nike-an-attractive-buy-value-percentile-rises-as-tim-cook-buys-50000-shares,Rishabh Mishra,,,General,0,0,0,0,0
2025-12-26,Intel Unusual Options Activity,https://www.benzinga.com/insights/options/25/12/49596033/intel-unusual-options-activity,Benzinga Insights,,,General,0,0,0,0,0
2025-12-26,"In January, Jamie Dimon Said Bitcoin Is A 'Ponzi'—But Look At JPMorgan's Crypto Moves Now",https://www.benzinga.com/crypto/cryptocurrency/25/12/49598641/in-january-jamie-dimon-said-bitcoin-is-a-ponzi-but-look-at-jpmorgans-crypto-moves-now,Parshwa Turakhiya,,,General,0,0,0,0,0
2025-12-26,P/E Ratio Insights for Cisco Systems,https://www.benzinga.com/insights/news/25/12/49599519/pe-ratio-insights-for-cisco-systems,Benzinga Insights,,,General,0,0,0,0,0
2025-12-26,"Bernie Sanders Slams 'Immoral and Unsustainable' Wealth Inequality, Calls To End Oligarchy Amid Soaring Billionaire Fortunes",https://www.benzinga.com/markets/market-summary/25/12/49600107/bernie-sanders-slams-immoral-and-unsustainable-wealth-inequality-calls-to-end-oligarchy-amid-soaring-billionaire-fortunes,Mohd Haider,,,General,0,0,0,0,0
2025-12-27,"Intel CEO Lip-Bu Tan Calls 2025 'Defining Year' As Stock Soars 79%, Nvidia And SoftBank Deals Fuel Turnaround Despite Trump Conflict",https://www.benzinga.com/markets/tech/25/12/49600344/intel-ceo-lip-bu-tan-calls-2025-defining-year-as-stock-soars-79-nvidia-and-softbank-deals-fuel-turnaround-despite-trump-conflict,Ananya Gairola,,"deal, ceo",Corporate Event,2,0,0,0,6
2025-12-27,"AST SpaceMobile, Nike, Nvidia And More: 5 Stocks Investors Couldn't Stop Buzzing About This Week",https://www.benzinga.com/markets/equities/25/12/49600591/ast-spacemobile-nike-nvidia-and-more-5-stocks-investors-couldnt-stop-buzzing-about-this-week,Rishabh Mishra,,,General,0,0,0,0,0
2025-12-29,"Microsoft Requiring Internet To Install Windows Is Dystopian, Says Ethereum Creator Vitalik Buterin Amid Worries About Loss Of Control Over PCs",https://www.benzinga.com/markets/tech/25/12/49603136/microsoft-requiring-internet-to-install-windows-is-dystopian-says-ethereum-creator-vitalik-buterin-amid-worries-about-loss-of-control-over-pcs,Aniket Verma,,loss,Earnings,1,0,0,0,3
